code,name,market,industry
6416,瑞祺電通,上市,通信網路業
6426,統新,上市,通信網路業
6431,光麗-KY,上市,生技醫療業
6438,迅得,上市,其他電子業
6442,光聖,上市,通信網路業
6443,元晶,上市,光電業
6446,藥華藥,上市,生技醫療業
6449,鈺邦,上市,電子零組件業
6451,訊芯-KY,上市,半導體業
6456,GIS-KY,上市,光電業
6464,台數科,上市,其他業
6472,保瑞,上市,生技醫療業
6477,安集,上市,光電業
6491,晶碩,上市,生技醫療業
6504,南六,上市,其他業
6505,台塑化,上市,油電燃氣業
6515,穎崴,上市,半導體業
6525,捷敏-KY,上市,半導體業
6526,達發,上市,半導體業
6531,愛普*,上市,半導體業
6533,晶心科,上市,半導體業
6541,泰福-KY,上市,生技醫療業
6550,北極星藥業-KY,上市,生技醫療業
6552,易華電,上市,半導體業
6558,興能高,上市,其他電子業
6573,虹揚-KY,上市,半導體業
6579,研揚,上市,電腦及週邊設備業
6581,鋼聯,上市,綠能環保
6582,申豐,上市,橡膠工業
6585,鼎基,上市,其他業
6589,台康生技,上市,生技醫療業
6591,動力-KY,上市,電腦及週邊設備業
6592,和潤企業,上市,其他業
6598,ABC-KY,上市,生技醫療業
6605,帝寶,上市,汽車工業
6606,建德工業,上市,電機機械
6614,資拓宏宇,上市,數位雲端
6625,必應,上市,其他業
6641,基士德-KY,上市,綠能環保
6655,科定,上市,其他業
6657,華安,上市,生技醫療業
6658,聯策,上市,其他電子業
6666,羅麗芬-KY,上市,生技醫療業
6668,中揚光,上市,光電業
6669,緯穎,上市,電腦及週邊設備業
6670,復盛應用,上市,運動休閒
6671,三能-KY,上市,居家生活
6672,騰輝電子-KY,上市,電子零組件業
6674,鋐寶科技,上市,通信網路業
6689,伊雲谷,上市,數位雲端
6691,洋基工程,上市,其他電子業
6695,芯鼎,上市,半導體業
6698,旭暉應材,上市,其他電子業
6706,惠特,上市,光電業
6715,嘉基,上市,電子零組件業
6719,力智,上市,半導體業
6722,輝創,上市,其他電子業
6742,澤米,上市,光電業
6743,安普新,上市,其他電子業
6753,龍德造船,上市,航運業
6754,匯僑設計,上市,居家生活
6756,威鋒電子,上市,半導體業
6757,台灣虎航,上市,航運業
6768,志強-KY,上市,運動休閒
6770,力積電,上市,半導體業
6776,展�眥篕�,上市,電子通路業
6781,AES-KY,上市,電子零組件業
6782,視陽,上市,生技醫療業
6789,采鈺,上市,半導體業
6790,永豐實,上市,造紙工業
6792,詠業,上市,通信網路業
6794,向榮生技,上市,生技醫療業
6796,晉弘,上市,生技醫療業
6799,來頡,上市,半導體業
6805,富世達,上市,電子零組件業
6807,峰源-KY,上市,居家生活
6830,汎銓,上市,其他電子業
6831,邁科,上市,電腦及週邊設備業
6834,天二科技,上市,電子零組件業
6835,圓裕,上市,電子零組件業
6838,台新藥,上市,生技醫療業
6861,睿生光電,上市,生技醫療業
6862,三集瑞-KY,上市,電子零組件業
6863,永道-KY,上市,通信網路業
6869,雲豹能源,上市,綠能環保
6873,泓德能源,上市,綠能環保
6885,全福生技,上市,生技醫療業
6887,寶綠特-KY,上市,綠能環保
6890,來億-KY,上市,運動休閒
6901,鑽石投資,上市,其他業
6902,GOGOLOOK,上市,數位雲端
6906,現觀科,上市,數位雲端
6909,創控,上市,半導體業
6914,阜爾運通,上市,其他業
6916,華凌,上市,光電業
6918,愛派司,上市,生技醫療業
6919,康霈*,上市,生技醫療業
6923,中台,上市,綠能環保
6928,攸泰科技,上市,電腦及週邊設備業
6931,青松健康,上市,生技醫療業
6933,AMAX-KY,上市,電腦及週邊設備業
6934,心誠鎂,上市,生技醫療業
6936,永鴻生技,上市,生技醫療業
6937,天虹,上市,半導體業
6944,兆聯實業,上市,綠能環保
6952,大武山,上市,其他業
6957,裕慶-KY,上市,其他業
6958,日盛台駿,上市,其他業
6962,奕力-KY,上市,半導體業
6965,中傑-KY,上市,運動休閒
6994,富威電力,上市,綠能環保
7705,三商餐飲,上市,觀光餐旅
7711,永擎,上市,電腦及週邊設備業
7721,微程式,上市,數位雲端
7722,LINEPAY,上市,數位雲端
7732,金興精密,上市,汽車工業
7736,虎山,上市,汽車工業
7749,意騰-KY,上市,半導體業
7750,新代,上市,電機機械
7760,享溫馨,上市,觀光餐旅
7765,中華資安,上市,數位雲端
7768,頌勝科技,上市,半導體業
7769,鴻勁,上市,半導體業
7780,大研生醫*,上市,食品工業
7786,東方風能,上市,綠能環保
7788,松川精密,上市,電子零組件業
7791,皇家可口,上市,食品工業
7795,長廣,上市,電子零組件業
7799,禾榮科,上市,生技醫療業
7818,溢泰實業,上市,綠能環保
7821,神數,上市,汽車工業
7822,倍利科,上市,半導體業
8011,台通,上市,通信網路業
8016,矽創,上市,半導體業
8021,尖點,上市,其他電子業
8028,昇陽半導體,上市,半導體業
8033,雷虎,上市,其他業
8039,台虹,上市,電子零組件業
8045,達運光電,上市,通信網路業
8046,南電,上市,電子零組件業
8070,長華*,上市,電子通路業
8072,陞泰,上市,電子通路業
8081,致新,上市,半導體業
8101,華冠,上市,通信網路業
8103,瀚荃,上市,電子零組件業
8104,錸寶,上市,光電業
8105,凌巨,上市,光電業
8110,華東,上市,半導體業
8112,至上,上市,電子通路業
8114,振樺電,上市,電腦及週邊設備業
8131,福懋科,上市,半導體業
8150,南茂,上市,半導體業
8163,達方,上市,電腦及週邊設備業
8201,無敵,上市,其他電子業
8210,勤誠,上市,電腦及週邊設備業
8213,志超,上市,電子零組件業
8215,明基材,上市,光電業
8222,寶一,上市,電機機械
8249,菱光,上市,電子零組件業
8261,富鼎,上市,半導體業
8271,宇瞻,上市,半導體業
8341,日友,上市,綠能環保
8367,建新國際,上市,航運業
8374,羅昇,上市,電機機械
8404,百和興業-KY,上市,其他業
8411,福貞-KY,上市,其他業
8422,可寧衛*,上市,綠能環保
8429,金麗-KY,上市,貿易百貨業
8438,昶昕,上市,綠能環保
8442,威宏-KY,上市,其他業
8443,阿瘦,上市,貿易百貨業
8454,富邦媒,上市,數位雲端
8462,柏文,上市,運動休閒
8463,潤泰材,上市,其他業
8464,億豐,上市,居家生活
8466,美吉吉-KY,上市,其他業
8467,波力-KY,上市,運動休閒
8473,山林水,上市,綠能環保
8476,台境*,上市,綠能環保
8478,東哥遊艇,上市,運動休閒
8481,政伸,上市,其他業
8482,商億-KY,上市,居家生活
8488,吉源-KY,上市,其他業
8499,鼎炫-KY,上市,其他電子業
8926,台汽電,上市,油電燃氣業
8940,新天地,上市,觀光餐旅
8996,高力,上市,電機機械
9802,鈺齊-KY,上市,運動休閒
9902,台火,上市,其他業
9904,寶成,上市,運動休閒
9905,大華,上市,其他業
9906,欣巴巴,上市,建材營造業
9907,統一實,上市,其他業
9908,大台北,上市,油電燃氣業
9910,豐泰,上市,運動休閒
9911,櫻花,上市,居家生活
9912,偉聯,上市,電腦及週邊設備業
9914,美利達,上市,運動休閒
9917,中保科,上市,其他業
9918,欣天然,上市,油電燃氣業
9919,康那香,上市,其他業
9921,巨大,上市,運動休閒
9924,福興,上市,居家生活
9925,新保,上市,其他業
9926,新海,上市,油電燃氣業
9927,泰銘,上市,其他業
9928,中視,上市,其他業
9929,秋雨,上市,其他業
9930,中聯資源,上市,綠能環保
9931,欣高,上市,油電燃氣業
9933,中鼎,上市,其他業
9934,成霖,上市,居家生活
9935,慶豐富,上市,居家生活
9937,全國,上市,油電燃氣業
9938,百和,上市,其他業
9939,宏全,上市,其他業
9940,信義,上市,其他業
9941,裕融,上市,其他業
9942,茂順,上市,其他業
9943,好樂迪,上市,觀光餐旅
9944,新麗,上市,其他業
9945,潤泰新,上市,其他業
9946,三發地產,上市,建材營造業
9955,佳龍,上市,綠能環保
9958,世紀鋼,上市,鋼鐵工業
1240,茂生農經,上櫃,農業科技業
1259,安心,上櫃,觀光餐旅
1264,德麥,上櫃,食品工業
1268,漢來美食,上櫃,觀光餐旅
1294,漢田生技,上櫃,食品工業
1295,生合,上櫃,食品工業
1336,台翰,上櫃,電子零組件業
1565,精華,上櫃,生技醫療業
1569,濱川,上櫃,電腦及週邊設備業
1570,力肯,上櫃,電機機械
1580,新麥,上櫃,電機機械
1584,精剛,上櫃,其他業
1586,和勤,上櫃,電機機械
1591,駿吉-KY,上櫃,電機機械
1593,祺驊,上櫃,運動休閒
1595,川寶,上櫃,半導體業
1599,宏佳騰,上櫃,電機機械
1742,台蠟,上櫃,化學工業
1777,生泰,上櫃,生技醫療業
1780,立弘,上櫃,食品工業
1781,合世,上櫃,生技醫療業
1784,訊聯,上櫃,生技醫療業
1785,光洋科,上櫃,其他電子業
1788,杏昌,上櫃,生技醫療業
1796,金穎生技,上櫃,食品工業
1799,易威,上櫃,生技醫療業
1813,寶利徠,上櫃,生技醫療業
1815,富喬,上櫃,電子零組件業
2035,唐榮,上櫃,鋼鐵工業
2061,風青,上櫃,電器電纜
2063,世鎧,上櫃,鋼鐵工業
2064,晉椿,上櫃,鋼鐵工業
2065,世豐,上櫃,鋼鐵工業
2066,世德,上櫃,電機機械
2067,嘉鋼,上櫃,電機機械
2070,精湛,上櫃,電機機械
2073,雄順,上櫃,鋼鐵工業
2221,大甲,上櫃,其他業
2230,泰茂,上櫃,居家生活
2235,謚源,上櫃,電機機械
2596,綠意,上櫃,建材營造業
2640,大車隊,上櫃,數位雲端
2641,正德,上櫃,航運業
2643,捷迅,上櫃,航運業
2718,全心投控,上櫃,建材營造業
2719,燦星旅,上櫃,觀光餐旅
2724,藝舍-KY,上櫃,其他業
2726,雅茗-KY,上櫃,觀光餐旅
2729,瓦城,上櫃,觀光餐旅
2732,六角,上櫃,觀光餐旅
2734,易飛網,上櫃,觀光餐旅
2736,富野,上櫃,觀光餐旅
2740,華軒,上櫃,觀光餐旅
2743,山富,上櫃,觀光餐旅
2745,五福,上櫃,觀光餐旅
2751,王座,上櫃,觀光餐旅
2752,豆府,上櫃,觀光餐旅
2754,亞洲藏壽司,上櫃,觀光餐旅
2755,揚秦,上櫃,觀光餐旅
2756,聯發國際,上櫃,觀光餐旅
2916,滿心,上櫃,居家生活
2924,宏太-KY,上櫃,居家生活
2926,誠品生活,上櫃,文化創意業
2937,集雅社,上櫃,居家生活
2941,米斯特,上櫃,居家生活
2947,振宇五金,上櫃,居家生活
2948,寶陞,上櫃,居家生活
2949,欣新網,上櫃,數位雲端
3064,泰偉,上櫃,文化創意業
3066,李洲,上櫃,光電業
3067,全域,上櫃,居家生活
3071,協禧,上櫃,電腦及週邊設備業
3073,天方能源,上櫃,綠能環保
3078,僑威,上櫃,電子零組件業
3081,聯亞,上櫃,通信網路業
3083,網龍,上櫃,文化創意業
3085,新零售,上櫃,數位雲端
3086,華義*,上櫃,文化創意業
3088,艾訊,上櫃,電腦及週邊設備業
3093,港建*,上櫃,其他電子業
3095,及成,上櫃,通信網路業
3105,穩懋,上櫃,半導體業
3114,好德,上櫃,電子零組件業
3115,富榮綱,上櫃,電子零組件業
3118,進階,上櫃,生技醫療業
3122,笙泉,上櫃,半導體業
3128,昇銳,上櫃,光電業
3131,弘塑,上櫃,半導體業
3141,晶宏,上櫃,半導體業
3147,大綜,上櫃,資訊服務業
3152,璟德,上櫃,通信網路業
3158,嘉實,上櫃,資訊服務業
3162,精確,上櫃,電機機械
3163,波若威,上櫃,通信網路業
3169,亞信,上櫃,半導體業
3171,炎洲流通,上櫃,居家生活
3176,基亞,上櫃,生技醫療業
3178,公準,上櫃,半導體業
3188,鑫龍騰,上櫃,建材營造業
3191,雲嘉南,上櫃,電子零組件業
3205,佰研,上櫃,生技醫療業
3206,志豐,上櫃,電子零組件業
3207,耀勝,上櫃,電子零組件業
3211,順達,上櫃,電腦及週邊設備業
3213,茂訊,上櫃,電腦及週邊設備業
3217,優群,上櫃,電子零組件業
3218,大學光,上櫃,生技醫療業
3219,倚強科,上櫃,其他電子業
3221,台嘉碩,上櫃,通信網路業
3224,三顧,上櫃,電子通路業
3226,龍鋒,上櫃,電機機械
3227,原相,上櫃,半導體業
3228,金麗科,上櫃,半導體業
3230,錦明,上櫃,光電業
3232,昱捷,上櫃,電子通路業
3234,光環,上櫃,通信網路業
3236,千如,上櫃,電子零組件業
3252,海灣,上櫃,觀光餐旅
3259,鑫創,上櫃,半導體業
3260,威剛,上櫃,半導體業
3264,欣銓,上櫃,半導體業
3265,台星科,上櫃,半導體業
3268,海德威,上櫃,半導體業
3272,東碩,上櫃,電腦及週邊設備業
3276,宇環,上櫃,電子零組件業
3284,太普高,上櫃,其他業
3285,微端,上櫃,其他電子業
3287,廣寰科,上櫃,電腦及週邊設備業
3288,點晶,上櫃,電子零組件業
3289,宜特,上櫃,其他電子業
3290,東浦,上櫃,電子零組件業
3293,鈊象,上櫃,文化創意業
3294,英濟,上櫃,電子零組件業
3297,杭特,上櫃,光電業
3303,岱稜,上櫃,其他電子業
3306,鼎天,上櫃,通信網路業
3310,佳穎,上櫃,電子零組件業
3313,斐成,上櫃,建材營造業
3317,尼克森,上櫃,半導體業
3322,建舜電,上櫃,電子零組件業
3323,加百裕,上櫃,電腦及週邊設備業
3324,雙鴻,上櫃,其他電子業
3325,旭品,上櫃,電腦及週邊設備業
3332,幸康,上櫃,電子零組件業
3339,泰谷,上櫃,光電業
3349,寶德,上櫃,電腦及週邊設備業
3354,律勝,上櫃,電子零組件業
3357,臺慶科,上櫃,電子零組件業
3360,尚立,上櫃,電子通路業
3362,先進光,上櫃,光電業
3363,上詮,上櫃,通信網路業
3372,典範,上櫃,半導體業
3373,熱映,上櫃,其他電子業
3374,精材,上櫃,半導體業
3379,彬台,上櫃,電機機械
3388,崇越電,上櫃,電子零組件業
3390,旭軟,上櫃,電子零組件業
3402,漢科,上櫃,其他電子業
3430,奇鈦科,上櫃,化學工業
3434,哲固,上櫃,光電業
3438,類比科,上櫃,半導體業
3441,聯一光,上櫃,光電業
3444,利機,上櫃,電子通路業
3455,由田,上櫃,光電業
3465,進泰電子,上櫃,其他電子業
3466,德晉,上櫃,通信網路業
3467,台灣精材,上櫃,半導體業
3479,安勤,上櫃,電腦及週邊設備業
3483,力致,上櫃,電腦及週邊設備業
3484,崧騰,上櫃,電子零組件業
3485,敘豐,上櫃,電子零組件業
3489,森寶,上櫃,建材營造業
3490,單井,上櫃,光電業
3491,昇達科,上櫃,通信網路業
3492,長盛,上櫃,電子零組件業
3498,陽程,上櫃,其他電子業
3499,環天科,上櫃,通信網路業
3508,位速,上櫃,其他電子業
3511,矽瑪,上櫃,電子零組件業
3512,皇龍,上櫃,建材營造業
3516,亞帝歐,上櫃,光電業
3520,華盈,上櫃,電子零組件業
3521,台鋼建設,上櫃,建材營造業
3522,御嵿,上櫃,觀光餐旅
3523,迎輝,上櫃,光電業
3526,凡甲,上櫃,電子零組件業
3527,聚積,上櫃,半導體業
3529,力旺,上櫃,半導體業
3531,先益,上櫃,光電業
3537,堡達,上櫃,電子零組件業
3540,曜越,上櫃,電腦及週邊設備業
3541,西柏,上櫃,其他電子業
3546,宇峻,上櫃,文化創意業
3548,兆利,上櫃,電子零組件業
3551,世禾,上櫃,綠能環保
3552,同致,上櫃,其他電子業
3555,博士旺,上櫃,半導體業
3556,禾瑞亞,上櫃,半導體業
3558,神準,上櫃,通信網路業
3564,其陽,上櫃,通信網路業
3567,逸昌,上櫃,半導體業
3570,大塚,上櫃,資訊服務業
3577,泓格,上櫃,電腦及週邊設備業
3580,友威科,上櫃,其他電子業
3581,博磊,上櫃,半導體業
3587,閎康,上櫃,其他電子業
3594,磐儀,上櫃,電腦及週邊設備業
3597,映興,上櫃,電子零組件業
3609,三一東林,上櫃,電子零組件業
3611,鼎翰,上櫃,電腦及週邊設備業
3615,安可,上櫃,光電業
3623,富晶通,上櫃,光電業
3624,光頡,上櫃,電子零組件業
3625,西勝,上櫃,電腦及週邊設備業
3628,盈正,上櫃,其他電子業
3629,地心引力,上櫃,文化創意業
3630,新鉅科,上櫃,光電業
3631,晟楠,上櫃,電子零組件業
3632,研勤,上櫃,通信網路業
3646,艾恩特,上櫃,電子零組件業
3663,鑫科,上櫃,其他電子業
3664,安瑞-KY,上櫃,通信網路業
3666,光耀,上櫃,光電業
3672,康聯訊,上櫃,通信網路業
3675,德微,上櫃,半導體業
3680,家登,上櫃,半導體業
3684,榮昌,上櫃,通信網路業
3685,元創精密,上櫃,電機機械
3687,歐買尬,上櫃,數位雲端
3689,湧德,上櫃,電子零組件業
3691,碩禾,上櫃,光電業
3693,營邦,上櫃,電腦及週邊設備業
3707,漢磊,上櫃,半導體業
3709,鑫聯大投控,上櫃,電腦及週邊設備業
3710,連展投控,上櫃,電子零組件業
3713,新晶投控,上櫃,綠能環保
4102,永日,上櫃,生技醫療業
4105,東洋,上櫃,生技醫療業
4107,邦特,上櫃,生技醫療業
4109,加捷生醫,上櫃,生技醫療業
4111,濟生,上櫃,生技醫療業
4113,聯上,上櫃,建材營造業
4114,健喬,上櫃,生技醫療業
4116,明基醫,上櫃,生技醫療業
4120,友華,上櫃,生技醫療業
4121,優盛,上櫃,生技醫療業
4123,晟德,上櫃,生技醫療業
4126,太醫,上櫃,生技醫療業
4127,天良,上櫃,生技醫療業
4128,中天,上櫃,生技醫療業
4129,聯合,上櫃,生技醫療業
4130,健亞,上櫃,生技醫療業
4131,浩泰,上櫃,生技醫療業
4138,曜亞,上櫃,生技醫療業
4139,馬光-KY,上櫃,生技醫療業
4147,中裕,上櫃,生技醫療業
4153,鈺緯,上櫃,生技醫療業
4154,樂威科-KY,上櫃,其他業
4157,太景*-KY,上櫃,生技醫療業
4160,訊聯基因,上櫃,生技醫療業
4161,聿新科,上櫃,生技醫療業
4162,智擎,上櫃,生技醫療業
4163,鐿鈦,上櫃,生技醫療業
4166,友霖,上櫃,生技醫療業
4167,松瑞藥,上櫃,生技醫療業
4168,醣聯,上櫃,生技醫療業
4171,瑞基,上櫃,農業科技業
4173,久裕,上櫃,生技醫療業
4174,浩鼎,上櫃,生技醫療業
4175,杏一,上櫃,生技醫療業
4183,福永生技,上櫃,生技醫療業
4188,安克,上櫃,生技醫療業
4192,杏國,上櫃,生技醫療業
4198,欣大健康,上櫃,生技醫療業
4205,中華食,上櫃,食品工業
4207,環泰,上櫃,食品工業
4303,信立,上櫃,塑膠工業
4304,勝昱,上櫃,塑膠工業
4305,世坤,上櫃,塑膠工業
4401,東隆興,上櫃,紡織纖維
4402,郡都開發,上櫃,紡織纖維
4406,新昕纖,上櫃,紡織纖維
4413,飛寶企業,上櫃,紡織纖維
4416,三圓,上櫃,建材營造業
4417,金洲,上櫃,紡織纖維
4419,皇家美食,上櫃,觀光餐旅
4420,光明,上櫃,紡織纖維
4430,耀億,上櫃,其他業
4432,銘旺實,上櫃,紡織纖維
4433,興采,上櫃,紡織纖維
4442,竣邦-KY,上櫃,紡織纖維
4502,健信,上櫃,電機機械
4503,金雨,上櫃,電機機械
4506,崇友,上櫃,電機機械
4510,高鋒,上櫃,電機機械
4513,福裕,上櫃,電機機械
4523,永彰,上櫃,電機機械
4527,方土霖,上櫃,電機機械
4528,江興鍛,上櫃,電機機械
4529,淳紳,上櫃,其他業
4530,宏易,上櫃,觀光餐旅
4533,協易機,上櫃,電機機械
4534,慶騰,上櫃,電機機械
4535,至興,上櫃,電機機械
4538,大詠城,上櫃,電機機械
4541,晟田,上櫃,其他業
4542,科嶠,上櫃,電子零組件業
4543,萬在,上櫃,電機機械
4549,桓達,上櫃,電機機械
4550,長佳,上櫃,電機機械
4554,橙的,上櫃,其他電子業
4556,旭然,上櫃,其他業
4558,寶緯,上櫃,電機機械
4561,健椿,上櫃,電機機械
4563,百德,上櫃,電機機械
4568,科際精密,上櫃,電機機械
4577,達航科技,上櫃,其他電子業
4580,捷流閥業,上櫃,電機機械
4584,君帆,上櫃,電機機械
4609,唐鋒,上櫃,居家生活
4702,中美實,上櫃,居家生活
4706,大恭,上櫃,化學工業
4707,磐亞,上櫃,化學工業
4711,永純,上櫃,化學工業
4714,永捷,上櫃,化學工業
4716,大立,上櫃,化學工業
4721,美琪瑪,上櫃,化學工業
4726,永昕,上櫃,生技醫療業
4728,雙美,上櫃,生技醫療業
4729,熒茂,上櫃,光電業
4735,豪展,上櫃,生技醫療業
4741,泓瀚,上櫃,化學工業
4743,合一,上櫃,生技醫療業
4744,皇將,上櫃,生技醫療業
4745,合富-KY,上櫃,生技醫療業
4747,強生,上櫃,生技醫療業
4749,新應材,上櫃,半導體業
4754,國碳科,上櫃,化學工業
4760,勤凱,上櫃,其他電子業
4767,誠泰科技,上櫃,化學工業
4768,晶呈科技,上櫃,化學工業
4772,台特化,上櫃,化學工業
4804,大略-KY,上櫃,觀光餐旅
4806,桂田文創,上櫃,文化創意業
4903,聯光通,上櫃,通信網路業
4905,台聯電,上櫃,生技醫療業
4907,富宇,上櫃,建材營造業
4908,前鼎,上櫃,通信網路業
4909,新復興,上櫃,通信網路業
4911,德英,上櫃,生技醫療業
4923,力士,上櫃,半導體業
4924,欣厚-KY,上櫃,綠能環保
4931,新盛力,上櫃,電腦及週邊設備業
4933,友輝,上櫃,光電業
4939,亞電,上櫃,電子零組件業
4946,辣椒,上櫃,文化創意業
4950,金耘國際,上櫃,鋼鐵工業
4951,精拓科,上櫃,半導體業
4953,緯軟,上櫃,資訊服務業
4966,譜瑞-KY,上櫃,半導體業
4971,IET-KY,上櫃,半導體業
4972,湯石照明,上櫃,光電業
4973,廣穎,上櫃,半導體業
4974,亞泰,上櫃,電子零組件業
4979,華星光,上櫃,通信網路業
4991,環宇-KY,上櫃,半導體業
4995,晶達,上櫃,光電業
5009,榮剛,上櫃,鋼鐵工業
5011,久陽,上櫃,鋼鐵工業
5013,強新,上櫃,鋼鐵工業
5014,建錩,上櫃,鋼鐵工業
5015,華祺,上櫃,鋼鐵工業
5016,松和,上櫃,鋼鐵工業
5201,凱衛,上櫃,資訊服務業
5202,力新,上櫃,資訊服務業
5205,中茂,上櫃,綠能環保
5206,坤悅,上櫃,建材營造業
5209,新鼎,上櫃,其他業
5210,寶碩,上櫃,資訊服務業
5211,蒙恬,上櫃,資訊服務業
5212,凌網,上櫃,資訊服務業
5213,亞昕,上櫃,建材營造業
5220,萬達光電,上櫃,光電業
5223,安力-KY,上櫃,電腦及週邊設備業
5227,立凱-KY,上櫃,電子零組件業
5228,鈺鎧,上櫃,電子零組件業
5230,雷笛克光學,上櫃,光電業
5236,凌陽創新,上櫃,半導體業
5245,智晶,上櫃,光電業
5251,天鉞電,上櫃,光電業
5263,智崴,上櫃,文化創意業
5272,笙科,上櫃,半導體業
5274,信驊,上櫃,半導體業
5276,達輝-KY,上櫃,其他業
5278,尚凡*,上櫃,數位雲端
5287,數字,上櫃,數位雲端
5289,宜鼎,上櫃,電腦及週邊設備業
5291,邑昇,上櫃,電子零組件業
5299,杰力,上櫃,半導體業
5301,寶得利,上櫃,觀光餐旅
5302,太欣,上櫃,半導體業
5309,系統電,上櫃,電子零組件業
5310,天剛,上櫃,資訊服務業
5312,寶島科,上櫃,生技醫療業
5314,世紀*,上櫃,其他業
5315,光聯,上櫃,光電業
5321,美而快,上櫃,數位雲端
5324,士開,上櫃,建材營造業
5328,華容,上櫃,電子零組件業
5340,建榮,上櫃,電子零組件業
5344,立衛,上櫃,半導體業
5345,馥鴻,上櫃,其他業
5347,世界,上櫃,半導體業
5348,正能量智能,上櫃,運動休閒
5351,鈺創,上櫃,半導體業
5353,台林,上櫃,通信網路業
5355,佳總,上櫃,電子零組件業
5356,協益,上櫃,電腦及週邊設備業
5364,力麗店,上櫃,觀光餐旅
5371,中光電,上櫃,光電業
5381,光譜,上櫃,電機機械
5386,青雲,上櫃,電腦及週邊設備業
5392,能率,上櫃,光電業
5398,慕康生醫,上櫃,其他業
5403,中菲,上櫃,資訊服務業
5410,國眾,上櫃,資訊服務業
5425,台半,上櫃,半導體業
5426,振發,上櫃,電腦及週邊設備業
5432,新門,上櫃,綠能環保
5438,東友,上櫃,電腦及週邊設備業
5439,高技,上櫃,電子零組件業
5443,均豪,上櫃,半導體業
5450,南良,上櫃,其他業
5452,佶優,上櫃,其他電子業
5455,昇益,上櫃,建材營造業
5457,宣德,上櫃,電子零組件業
5460,同協,上櫃,電子零組件業
5464,霖宏,上櫃,電子零組件業
5465,富驊,上櫃,電腦及週邊設備業
5468,凱鈺,上櫃,半導體業
5474,聰泰,上櫃,電腦及週邊設備業
5475,德宏,上櫃,電子零組件業
5478,智冠,上櫃,文化創意業
5481,新華,上櫃,其他業
5483,中美晶,上櫃,半導體業
5487,通泰,上櫃,半導體業
5488,松普,上櫃,電子零組件業
5489,彩富,上櫃,其他電子業
5490,同亨,上櫃,電腦及週邊設備業
5493,三聯,上櫃,其他電子業
5498,凱崴,上櫃,電子零組件業
5508,永信建,上櫃,建材營造業
5511,德昌,上櫃,建材營造業
5512,力麒,上櫃,建材營造業
5514,三豐,上櫃,建材營造業
5516,雙喜,上櫃,建材營造業
5520,力泰,上櫃,建材營造業
5523,豐謙,上櫃,建材營造業
5529,鉅陞,上櫃,建材營造業
5530,龍巖,上櫃,其他業
5536,聖暉*,上櫃,其他電子業
5543,桓鼎-KY,上櫃,建材營造業
5547,久舜,上櫃,建材營造業
5548,安倉,上櫃,建材營造業
5601,台聯櫃,上櫃,航運業
5603,陸海,上櫃,航運業
5604,中連,上櫃,其他業
5609,中菲行,上櫃,航運業
5701,劍湖山,上櫃,觀光餐旅
5703,亞都,上櫃,觀光餐旅
5704,老爺知,上櫃,觀光餐旅
5864,致和證,上櫃,金融保險業
5878,台名,上櫃,金融保險業
5902,德記,上櫃,居家生活
5903,全家,上櫃,居家生活
5904,寶雅,上櫃,居家生活
5905,南仁湖,上櫃,觀光餐旅
6015,宏遠證,上櫃,金融保險業
6016,康和證,上櫃,金融保險業
6020,大展證,上櫃,金融保險業
6021,美好證,上櫃,金融保險業
6023,元大期,上櫃,金融保險業
6026,福邦證,上櫃,金融保險業
6028,公勝保經,上櫃,金融保險業
6101,寬魚國際,上櫃,文化創意業
6103,合邦,上櫃,半導體業
6104,創惟,上櫃,半導體業
6109,亞元,上櫃,通信網路業
6111,光聚晶電,上櫃,文化創意業
6113,亞矽,上櫃,電子通路業
6114,久威,上櫃,電子零組件業
6118,建達,上櫃,電子通路業
6121,新普,上櫃,電腦及週邊設備業
6122,擎邦,上櫃,電機機械
6123,上奇,上櫃,資訊服務業
6124,業強,上櫃,電子零組件業
6125,廣運,上櫃,電機機械
6126,信音,上櫃,電子零組件業
6127,九豪,上櫃,電子零組件業
6129,普誠,上櫃,半導體業
6130,上亞科技,上櫃,生技醫療業
6134,萬旭,上櫃,電子零組件業
6138,茂達,上櫃,半導體業
6140,訊達,上櫃,資訊服務業
6143,振曜,上櫃,通信網路業
6144,得利影,上櫃,文化創意業
6146,耕興,上櫃,其他電子業
6147,頎邦,上櫃,半導體業
6148,驊宏資,上櫃,資訊服務業
6150,撼訊,上櫃,電腦及週邊設備業
6151,晉倫,上櫃,其他電子業
6154,順發,上櫃,電子通路業
6156,松上,上櫃,電子零組件業
6158,禾昌,上櫃,電子零組件業
6160,欣技,上櫃,電腦及週邊設備業
6161,捷波,上櫃,電腦及週邊設備業
6163,華電網,上櫃,資訊服務業
6167,久正,上櫃,光電業
6169,昱泉,上櫃,文化創意業
6170,統振,上櫃,通信網路業
6171,大城地產,上櫃,建材營造業
6173,信昌電,上櫃,電子零組件業
6174,安��,上櫃,電子零組件業
6175,立敦,上櫃,電子零組件業
6179,亞通,上櫃,其他業
6180,橘子,上櫃,文化創意業
6182,合晶,上櫃,半導體業
6185,幃翔,上櫃,電子零組件業
6186,新潤,上櫃,建材營造業
6187,萬潤,上櫃,半導體業
6188,廣明,上櫃,電腦及週邊設備業
6190,萬泰科,上櫃,通信網路業
6194,育富,上櫃,電子零組件業
6195,詩肯,上櫃,居家生活
6198,瑞築,上櫃,建材營造業
